 15 12 10 8 6 4 2 0 -1 -2 -3 -5
18,8739 0,684956 0,729363 0,667363 0,456628 0,409229 0,608392 0,513903 0,412114 0,448064 0,600105 0,760027 0,662568
18,9081 0,659493 0,739619 0,694938 0,481003 0,406527 0,573214 0,498583 0,418646 0,457143 0,6057 0,757098 0,703097
18,9424 0,627615 0,74542 0,713251 0,510406 0,404864 0,53477 0,479893 0,413302 0,449399 0,611471 0,753493 0,715392
18,9769 0,593397 0,752564 0,72683 0,544699 0,4023 0,499654 0,465875 0,418349 0,454473 0,614968 0,745606 0,732696
19,0115 0,557174 0,757233 0,733445 0,579131 0,399945 0,463283 0,44956 0,407066 0,45741 0,616017 0,739973 0,726776
19,0463 0,523692 0,76558 0,739503 0,61489 0,400845 0,436208 0,443891 0,412708 0,456609 0,621262 0,735692 0,729508
19,0812 0,49442 0,773997 0,740965 0,644922 0,407012 0,407752 0,438223 0,415083 0,459279 0,621437 0,729833 0,723133
19,1162 0,467486 0,780717 0,738667 0,667132 0,41796 0,384446 0,431635 0,412114 0,450467 0,618465 0,720144 0,713115
19,1513 0,443494 0,787013 0,736021 0,68145 0,439232 0,364407 0,427729 0,411817 0,446729 0,622137 0,714736 0,692168
19,1866 0,422308 0,796562 0,731286 0,689482 0,466186 0,347635 0,423133 0,40677 0,443258 0,622836 0,704597 0,663479
19,222 0,404665 0,808375 0,727874 0,694371 0,498614 0,335071 0,423746 0,40677 0,43765 0,624235 0,691528 0,635246
19,2576 0,387756 0,822593 0,725576 0,695558 0,533675 0,324769 0,425507 0,407066 0,424833 0,628082 0,675304 0,596539
19,2933 0,371583 0,835396 0,72488 0,693113 0,566103 0,316917 0,430027 0,394299 0,420561 0,622836 0,655475 0,562386
19,3291 0,359754 0,846926 0,725855 0,687456 0,591671 0,31409 0,439372 0,386283 0,40721 0,622661 0,64511 0,53051
19,3651 0,351935 0,853363 0,734907 0,682567 0,611627 0,311515 0,448564 0,380048 0,408011 0,620913 0,630464 0,496812
19,4012 0,345653 0,854283 0,746605 0,674815 0,622783 0,313462 0,464037 0,370843 0,391455 0,623011 0,611086 0,460838
19,4375 0,344182 0,856476 0,7629 0,672231 0,630751 0,318048 0,480965 0,369656 0,392523 0,61829 0,597566 0,437614
19,4739 0,349462 0,856688 0,783789 0,675443 0,636364 0,329732 0,504021 0,368468 0,389853 0,623885 0,591483 0,407559
19,5104 0,35942 0,854778 0,805306 0,684244 0,639551 0,346441 0,52815 0,374109 0,389853 0,623186 0,585174 0,384335
19,5471 0,377799 0,851949 0,830861 0,701634 0,644124 0,369558 0,555649 0,376188 0,391722 0,627382 0,582019 0,358834
19,5839 0,398383 0,844451 0,855651 0,727825 0,650499 0,401344 0,585446 0,383907 0,390654 0,635601 0,584948 0,333789
19,6209 0,426051 0,832001 0,88232 0,76114 0,661516 0,436083 0,623209 0,404097 0,400267 0,649764 0,584272 0,336066
19,658 0,451781 0,807526 0,903628 0,794943 0,675859 0,474779 0,657602 0,411817 0,413618 0,650988 0,580892 0,322404
19,6953 0,481454 0,775907 0,920758 0,832938 0,692905 0,511527 0,693834 0,421021 0,425901 0,665501 0,58292 0,324681
19,7327 0,509858 0,732758 0,929462 0,86744 0,713623 0,553678 0,728686 0,42785 0,435781 0,674419 0,578414 0,296448
19,7703 0,541803 0,68777 0,933988 0,901173 0,741062 0,596708 0,765071 0,449822 0,450467 0,686659 0,58585 0,301002
19,808 0,569605 0,633939 0,92605 0,926177 0,768293 0,634964 0,794025 0,454869 0,45474 0,692429 0,589004 0,298725
19,8459 0,599612 0,577633 0,913655 0,946291 0,798434 0,667127 0,815473 0,470903 0,463017 0,699598 0,592384 0,304645
19,8839 0,623872 0,514607 0,890398 0,956768 0,827813 0,693511 0,832095 0,464371 0,459546 0,689281 0,587877 0,290984
19,922 0,649535 0,454693 0,86157 0,961028 0,856014 0,716063 0,843661 0,458729 0,459546 0,692953 0,582695 0,300091
19,9604 0,67306 0,400368 0,82543 0,959911 0,879019 0,733903 0,852087 0,45576 0,457944 0,687358 0,579315 0,301457
19,9988 0,694981 0,353328 0,783163 0,952298 0,897381 0,753691 0,86059 0,451603 0,455541 0,686134 0,580892 0,312386
20,0374 0,712825 0,316192 0,730659 0,938888 0,910615 0,769269 0,864496 0,430819 0,440587 0,674069 0,577062 0,299636
20,0762 0,733342 0,289807 0,670148 0,921847 0,921355 0,791067 0,869705 0,429335 0,437917 0,666375 0,583371 0,308743
20,1152 0,752322 0,272476 0,603927 0,902361 0,930571 0,807588 0,873229 0,424881 0,445928 0,652212 0,586976 0,316029
20,1542 0,77177 0,263139 0,53889 0,877287 0,936461 0,826685 0,874684 0,429632 0,44753 0,646092 0,595989 0,327413
20,1935 0,790483 0,261583 0,482209 0,848862 0,939856 0,8444 0,879816 0,420724 0,449132 0,638049 0,609058 0,33561
20,2329 0,805654 0,266181 0,433953 0,814499 0,938193 0,860041 0,878284 0,417161 0,460614 0,62983 0,632492 0,361566
20,2725 0,81902 0,277074 0,393984 0,773921 0,931888 0,875872 0,876369 0,4231 0,464887 0,628082 0,652997 0,37796
20,3122 0,827976 0,291717 0,361326 0,73027 0,918584 0,882844 0,874531 0,422209 0,461682 0,61864 0,676431 0,38388
20,3521 0,834726 0,31414 0,340575 0,680332 0,904033 0,889692 0,866258 0,430523 0,469159 0,613394 0,695133 0,395719
20,3921 0,839604 0,341657 0,330061 0,624319 0,88477 0,890822 0,855228 0,429038 0,477437 0,609722 0,715187 0,412568
20,4323 0,84455 0,37653 0,330478 0,568864 0,865299 0,891011 0,843891 0,434976 0,486782 0,605001 0,738621 0,433971
20,4727 0,846822 0,418406 0,338904 0,518508 0,842156 0,889943 0,824971 0,441508 0,488919 0,604127 0,763407 0,454007
20,5132 0,84729 0,463606 0,354084 0,472971 0,813609 0,886865 0,805898 0,441508 0,495861 0,606575 0,782334 0,489071
20,5539 0,847089 0,510646 0,374486 0,442031 0,780696 0,880206 0,789736 0,448634 0,509746 0,613569 0,80667 0,536885
20,5948 0,839404 0,549904 0,396978 0,417097 0,743556 0,870155 0,763462 0,44715 0,509479 0,619514 0,824696 0,559654
20,6358 0,833322 0,587253 0,426711 0,406062 0,703229 0,856461 0,738185 0,446259 0,523364 0,628257 0,836188 0,603825
20,677 0,822161 0,614558 0,458673 0,401872 0,659576 0,837929 0,709766 0,442696 0,529506 0,63018 0,840018 0,637067
20,7184 0,809797 0,63309 0,497528 0,406202 0,612666 0,816823 0,688855 0,450416 0,528438 0,63053 0,84137 0,670765
20,7599 0,796832 0,648016 0,540422 0,41612 0,564648 0,789685 0,66013 0,453979 0,540454 0,635775 0,843398 0,716302
20,8017 0,781862 0,662022 0,582829 0,431275 0,522866 0,763302 0,63378 0,466746 0,547397 0,645043 0,844074 0,754554
20,8435 0,760676 0,673835 0,61674 0,445314 0,485449 0,733086 0,607277 0,478919 0,545527 0,644868 0,835962 0,769581
20,8856 0,738555 0,684162 0,643131 0,467523 0,45801 0,704567 0,581769 0,499703 0,548465 0,658157 0,823569 0,799636
20,9278 0,712357 0,69258 0,659912 0,492387 0,438678 0,672907 0,55902 0,505641 0,555674 0,661654 0,813429 0,811475
20,9702 0,683152 0,701917 0,672098 0,524864 0,425443 0,635279 0,538491 0,515736 0,560481 0,668473 0,809599 0,824681
21,0128 0,652075 0,712952 0,67927 0,560763 0,415881 0,59608 0,518039 0,519596 0,564219 0,667424 0,791347 0,821949
21,0556 0,617189 0,729646 0,684632 0,599455 0,41304 0,557761 0,504711 0,523159 0,566622 0,670397 0,786616 0,817851
21,0985 0,578828 0,746976 0,685746 0,626763 0,412833 0,517935 0,488931 0,512767 0,561816 0,665501 0,770843 0,792805
21,1416 0,538996 0,772087 0,687905 0,646668 0,424751 0,480181 0,475833 0,504157 0,557009 0,669872 0,762731 0,770492
21,1849 0,498764 0,798614 0,689437 0,660637 0,448725 0,445254 0,468097 0,501485 0,54713 0,678091 0,747409 0,752277
21,2284 0,466083 0,828252 0,694172 0,670834 0,483301 0,417677 0,463271 0,505048 0,544192 0,69103 0,740874 0,727687
21,2721 0,439016 0,856264 0,705592 0,678447 0,526954 0,395628 0,462811 0,499703 0,538852 0,698374 0,727129 0,67122
21,3159 0,4189 0,882507 0,723905 0,684174 0,578991 0,382059 0,469475 0,50861 0,538852 0,714635 0,723749 0,641621
21,3599 0,40413 0,902879 0,751062 0,687666 0,620496 0,371631 0,477671 0,508314 0,533511 0,721979 0,717891 0,592896
21,4041 0,400989 0,918087 0,785321 0,695069 0,653894 0,371192 0,495902 0,522268 0,545794 0,743661 0,722172 0,567851
21,4485 0,399786 0,926717 0,823202 0,70366 0,67773 0,374772 0,519035 0,526425 0,553271 0,752055 0,719694 0,543716
21,4931 0,402794 0,929829 0,85962 0,718257 0,692697 0,381808 0,545385 0,534739 0,567957 0,762021 0,722848 0,509563
21,5379 0,409677 0,924524 0,893601 0,73886 0,701566 0,398203 0,577174 0,536223 0,571162 0,773037 0,717891 0,486339
21,5829 0,421306 0,910589 0,920966 0,768264 0,705516 0,415478 0,609498 0,546021 0,586916 0,788599 0,71023 0,459927
21,628 0,436744 0,884205 0,940603 0,801718 0,70995 0,437213 0,642206 0,557007 0,588251 0,796293 0,705498 0,429872
21,6733 0,456058 0,84537 0,955017 0,837757 0,716256 0,464288 0,678744 0,562945 0,586649 0,810806 0,69288 0,40255
21,7189 0,477378 0,791469 0,960797 0,8717 0,725402 0,492682 0,714133 0,575713 0,589052 0,81168 0,683191 0,383424
21,7646 0,500902 0,727665 0,956619 0,903338 0,745358 0,530812 0,749981 0,584323 0,585581 0,815003 0,665165 0,367486
21,8105 0,526432 0,656646 0,945686 0,926037 0,76857 0,569508 0,782765 0,594715 0,587984 0,814303 0,653673 0,358379
21,8567 0,55283 0,580392 0,925423 0,945034 0,798365 0,612287 0,802681 0,5962 0,58211 0,811331 0,649392 0,347905
21,903 0,578828 0,50336 0,896038 0,95593 0,828714 0,652302 0,822061 0,581948 0,571162 0,798216 0,642406 0,331512
21,9495 0,607231 0,431633 0,859411 0,961028 0,859202 0,695835 0,840827 0,574822 0,561282 0,791572 0,639928 0,332878
21,9962 0,636503 0,370305 0,813801 0,961377 0,885186 0,730197 0,855075 0,554335 0,552203 0,77566 0,641505 0,33561
22,0431 0,672125 0,327651 0,767704 0,959352 0,912486 0,766945 0,874531 0,555523 0,551135 0,768316 0,652546 0,367942
22,0903 0,703736 0,296598 0,712276 0,948107 0,93265 0,798731 0,890463 0,536817 0,546328 0,750481 0,661109 0,372951
22,1376 0,736416 0,283016 0,651417 0,930018 0,9463 0,830329 0,90586 0,540974 0,543391 0,745585 0,672826 0,390255
22,1851 0,762213 0,27856 0,581088 0,903548 0,953298 0,860544 0,920643 0,53266 0,546061 0,7274 0,688373 0,412568
22,2329 0,782664 0,282309 0,510549 0,870443 0,951705 0,884352 0,927231 0,522268 0,541789 0,711838 0,697161 0,431694
22,2808 0,796565 0,294546 0,450595 0,82721 0,94235 0,903135 0,927691 0,519299 0,538585 0,692254 0,715187 0,45765
22,329 0,809597 0,317394 0,403732 0,780905 0,929393 0,918588 0,929759 0,513955 0,538051 0,674069 0,727805 0,478142
22,3773 0,821827 0,348164 0,372189 0,734111 0,916644 0,933224 0,928916 0,512173 0,544192 0,658856 0,741325 0,507286
22,4259 0,836864 0,386645 0,35868 0,687386 0,906319 0,947987 0,930218 0,509204 0,550334 0,642595 0,757774 0,527322
22,4747 0,849763 0,433189 0,359306 0,637799 0,89454 0,961053 0,92432 0,511876 0,565554 0,636125 0,772645 0,559654
22,5237 0,855711 0,480724 0,369473 0,57962 0,875693 0,965324 0,915282 0,512767 0,564753 0,630355 0,776701 0,596539
22,5729 0,85658 0,524439 0,39092 0,526121 0,848254 0,965387 0,897587 0,504157 0,561816 0,622836 0,77918 0,629781
22,6223 0,851233 0,56582 0,415918 0,483587 0,814232 0,954959 0,872999 0,500891 0,557276 0,616192 0,771744 0,672131
22,672 0,841075 0,596873 0,446208 0,453345 0,773212 0,939946 0,841746 0,489311 0,550067 0,614793 0,758224 0,712659
22,7218 0,828577 0,620146 0,483601 0,438679 0,726996 0,920284 0,808962 0,486639 0,539119 0,617416 0,751465 0,744991
22,7719 0,81227 0,636698 0,523014 0,434698 0,675097 0,894403 0,771582 0,478028 0,536983 0,620388 0,73817 0,763206
22,8222 0,790617 0,650279 0,562774 0,43791 0,619457 0,865884 0,725776 0,469715 0,531108 0,617241 0,729383 0,78643
22,8728 0,765689 0,661526 0,59585 0,448107 0,561946 0,831208 0,679586 0,460214 0,525234 0,619689 0,716088 0,783698
22,9235 0,739691 0,673056 0,622937 0,465428 0,512334 0,791695 0,636921 0,452197 0,51749 0,625984 0,715638 0,792805
22,9745 0,708147 0,684233 0,642504 0,491479 0,474085 0,747786 0,596017 0,449822 0,509212 0,628257 0,70685 0,79326
23,0257 0,676335 0,700927 0,657127 0,527308 0,449903 0,703813 0,558483 0,452494 0,515354 0,633153 0,703695 0,793716
23,0771 0,644657 0,727028 0,66799 0,567258 0,434936 0,656762 0,527308 0,457838 0,507877 0,644518 0,693781 0,783242
23,1288 0,61485 0,76077 0,676763 0,606649 0,431749 0,611722 0,50609 0,47209 0,505741 0,651163 0,697386 0,778233
23,1807 0,58511 0,80116 0,686373 0,639405 0,443113 0,571518 0,490923 0,480701 0,519626 0,664976 0,704822 0,771402
23,2328 0,554367 0,841409 0,698698 0,664548 0,468126 0,533827 0,482267 0,489608 0,520961 0,687008 0,708878 0,743169
23,2852 0,524962 0,879607 0,717708 0,685361 0,508731 0,500031 0,480506 0,494062 0,52737 0,704319 0,714511 0,723133
23,3378 0,495222 0,90974 0,742845 0,698282 0,559798 0,472266 0,483493 0,510986 0,542056 0,723728 0,72082 0,6949
23,3906 0,468823 0,92891 0,775712 0,704149 0,604144 0,447139 0,492991 0,524644 0,548465 0,735968 0,721046 0,656193
23,4437 0,443561 0,935842 0,813175 0,710365 0,640729 0,425529 0,504711 0,530285 0,558612 0,756251 0,727805 0,605647
23,497 0,423244 0,933578 0,849732 0,714276 0,668168 0,411835 0,521486 0,534739 0,560214 0,765693 0,717215 0,575137
23,5506 0,411348 0,919714 0,883156 0,728593 0,686253 0,402412 0,539717 0,540083 0,562083 0,781081 0,713835 0,539617
23,6044 0,402259 0,892834 0,909616 0,748568 0,694637 0,399271 0,562696 0,541865 0,560214 0,793321 0,703245 0,50592
23,6584 0,400855 0,851666 0,925145 0,775737 0,695538 0,402538 0,587208 0,535629 0,551936 0,802763 0,698738 0,474044
23,7127 0,405801 0,79734 0,934406 0,811217 0,695746 0,408945 0,615396 0,535926 0,557543 0,807833 0,694232 0,454463
23,7673 0,413954 0,727523 0,933849 0,847255 0,69921 0,423205 0,648717 0,538599 0,55247 0,810631 0,683191 0,434882
23,822 0,429593 0,65226 0,92605 0,881478 0,711405 0,447076 0,681118 0,53652 0,553271 0,81238 0,678459 0,422131
23,8771 0,447972 0,569711 0,910104 0,908716 0,734133 0,478673 0,719648 0,535333 0,5498 0,803112 0,675755 0,409381
23,9324 0,471095 0,489708 0,885523 0,928551 0,76663 0,519882 0,757258 0,539786 0,554072 0,797517 0,670122 0,408015
23,9879 0,500702 0,420315 0,851264 0,944406 0,805017 0,567812 0,791574 0,541568 0,556742 0,783179 0,678459 0,415301
24,0437 0,535855 0,363726 0,805445 0,948596 0,84181 0,620454 0,815933 0,543646 0,561816 0,771114 0,681839 0,413479
24,0998 0,576288 0,324751 0,750923 0,945104 0,873198 0,677995 0,840521 0,553147 0,566088 0,758699 0,693556 0,43306
24,1561 0,615852 0,302822 0,692361 0,934977 0,900083 0,727872 0,861586 0,563242 0,576235 0,742612 0,71406 0,458561
24,2127 0,655417 0,296598 0,623007 0,914304 0,920801 0,771594 0,879893 0,564727 0,57757 0,728974 0,726904 0,465847
24,2695 0,692575 0,304803 0,550101 0,886087 0,93362 0,811923 0,895289 0,570368 0,580774 0,716559 0,740649 0,476776
24,3267 0,726325 0,323619 0,486247 0,852004 0,938054 0,849425 0,910303 0,582542 0,589586 0,702395 0,756422 0,504098
24,384 0,75533 0,349225 0,439384 0,809471 0,937154 0,882593 0,920567 0,589667 0,589586 0,693303 0,768364 0,527778
24,4417 0,77852 0,381976 0,408676 0,759394 0,928284 0,907155 0,925929 0,582245 0,594393 0,685434 0,773096 0,564208
24,4996 0,7973 0,419608 0,397674 0,704218 0,911724 0,920661 0,926312 0,585808 0,602403 0,679664 0,776701 0,598361
24,5578 0,807258 0,463818 0,399694 0,648903 0,890521 0,930209 0,920031 0,581057 0,608278 0,675118 0,776251 0,652095
24,6162 0,812671 0,50718 0,40986 0,586674 0,861073 0,930963 0,907085 0,577197 0,61522 0,675293 0,764534 0,691712
24,675 0,811468 0,54856 0,431655 0,53555 0,827536 0,92845 0,89008 0,578088 0,621896 0,673719 0,748761 0,739526
24,734 0,806122 0,577633 0,459717 0,500489 0,787763 0,915635 0,866105 0,580463 0,626435 0,674943 0,742226 0,76867
24,7933 0,795696 0,601825 0,498155 0,48219 0,746536 0,899114 0,843202 0,586698 0,633378 0,67914 0,739973 0,807377
24,8528 0,782797 0,621136 0,544043 0,478279 0,702328 0,87807 0,809575 0,587886 0,636582 0,687533 0,736368 0,831512
24,9127 0,767694 0,642428 0,583107 0,485822 0,658814 0,85131 0,769897 0,594418 0,644059 0,69645 0,736368 0,8602
24,9728 0,751253 0,669025 0,618202 0,507613 0,620843 0,823733 0,734048 0,601247 0,650467 0,710439 0,739973 0,890255
25,0333 0,732941 0,703402 0,644523 0,541486 0,586682 0,795339 0,697128 0,605701 0,655541 0,715859 0,743578 0,897996
25,094 0,711756 0,747683 0,664787 0,580109 0,560283 0,766757 0,66013 0,621437 0,66462 0,73352 0,753943 0,915301
25,155 0,686827 0,799109 0,68129 0,619081 0,541505 0,7334 0,628878 0,625297 0,677437 0,747508 0,776927 0,893443
25,2163 0,659627 0,848483 0,698419 0,654561 0,536239 0,693951 0,597549 0,638658 0,686248 0,759748 0,788869 0,885246
25,2779 0,63109 0,888449 0,720841 0,681799 0,547533 0,648659 0,573497 0,648159 0,692657 0,777409 0,794953 0,856557
25,3398 0,600815 0,917309 0,750157 0,703171 0,574279 0,604372 0,556185 0,656473 0,692924 0,788599 0,791122 0,818306
25,4019 0,566999 0,932376 0,789221 0,715184 0,610518 0,565613 0,551743 0,669537 0,693725 0,809932 0,793375 0,781421
25,4644 0,535053 0,935984 0,833368 0,723425 0,643847 0,527546 0,549828 0,674287 0,68972 0,82462 0,792925 0,741348
25,5272 0,502707 0,929334 0,878421 0,736346 0,678492 0,499152 0,560398 0,693884 0,691589 0,84298 0,808472 0,700364
25,5903 0,471964 0,906133 0,914769 0,754784 0,704268 0,471386 0,569284 0,678741 0,670494 0,852946 0,802839 0,658015
25,6537 0,454254 0,87126 0,943319 0,788308 0,724432 0,457943 0,587591 0,686164 0,668625 0,865361 0,809824 0,637523
25,7174 0,445566 0,820683 0,958986 0,832518 0,735103 0,451536 0,606358 0,676663 0,660614 0,873404 0,808923 0,594718
25,7814 0,446501 0,754545 0,963512 0,878475 0,743625 0,452541 0,634776 0,683492 0,66462 0,882847 0,812078 0,571949
25,8458 0,455657 0,676452 0,955783 0,921637 0,756929 0,462215 0,669399 0,682304 0,668625 0,880224 0,813655 0,556466
25,9104 0,471296 0,592134 0,938653 0,95579 0,783537 0,485269 0,712984 0,685273 0,679573 0,876727 0,819288 0,540528
25,9754 0,495021 0,512273 0,913307 0,981562 0,822755 0,519631 0,756185 0,699525 0,695594 0,87865 0,842497 0,551002
26,0407 0,525162 0,444719 0,876193 0,994482 0,865646 0,564671 0,794715 0,716152 0,705741 0,870782 0,860072 0,556466
26,1063 0,560516 0,397255 0,827658 0,996787 0,90431 0,62171 0,828954 0,728325 0,713218 0,854695 0,874944 0,575592
26,1722 0,605293 0,373205 0,772787 0,989733 0,939025 0,6888 0,862581 0,745843 0,727637 0,843504 0,891393 0,587432
26,2385 0,650805 0,372003 0,713251 0,973809 0,964801 0,753628 0,897587 0,760392 0,743925 0,839657 0,901307 0,621129
26,305 0,696919 0,385301 0,651556 0,948596 0,984548 0,808845 0,923478 0,764252 0,764753 0,835461 0,912573 0,645264
26,372 0,741496 0,411615 0,59202 0,916888 0,995219 0,859162 0,946917 0,768705 0,779172 0,833362 0,916854 0,668944
26,4392 0,780793 0,448327 0,545505 0,878614 0,996189 0,901313 0,968365 0,76633 0,795728 0,838608 0,91708 0,703552
26,5068 0,813206 0,497913 0,520437 0,835801 0,990646 0,935926 0,984221 0,780285 0,812016 0,84298 0,91708 0,741803
26,5747 0,836731 0,555563 0,516608 0,788797 0,97561 0,964382 0,993413 0,788005 0,828304 0,847526 0,916404 0,764572
26,643 0,853639 0,605928 0,529977 0,740886 0,955723 0,983605 0,997932 0,796615 0,856342 0,851547 0,907841 0,796903
26,7116 0,864265 0,646743 0,554488 0,698841 0,930432 0,996231 0,995251 0,812055 0,875835 0,855394 0,906039 0,844262
26,7805 0,8648 0,679281 0,587076 0,665386 0,896203 0,998681 0,987591 0,81443 0,89506 0,858717 0,899955 0,880692
26,8498 0,862661 0,709486 0,624121 0,648205 0,859548 0,993655 0,971965 0,829572 0,913752 0,874104 0,898152 0,925319
26,9195 0,853639 0,740468 0,660748 0,641291 0,823309 0,982034 0,956339 0,836105 0,933778 0,880399 0,905813 0,952641
26,9895 0,839604 0,774846 0,694172 0,643595 0,7861 0,961178 0,933053 0,839667 0,946328 0,888967 0,906039 0,965847
27,0599 0,822562 0,820047 0,722373 0,655329 0,752009 0,935926 0,907775 0,849466 0,959413 0,893688 0,913024 0,990437
27,1306 0,800241 0,867157 0,739851 0,67705 0,718819 0,904956 0,874224 0,845012 0,963685 0,900682 0,912573 0,993625
27,2017 0,774711 0,910448 0,753638 0,70352 0,69048 0,864502 0,835465 0,8462 0,970628 0,910124 0,912799 1
27,2731 0,74477 0,946452 0,77237 0,730689 0,670316 0,822413 0,785676 0,845309 0,958612 0,918167 0,919333 0,990892
27,3449 0,710352 0,968098 0,801267 0,753457 0,663041 0,780074 0,733282 0,844418 0,950601 0,92761 0,920234 0,974044
27,4171 0,675332 0,977294 0,84249 0,769521 0,670455 0,734657 0,682114 0,842043 0,930841 0,941598 0,916854 0,956284
27,4896 0,637372 0,970008 0,886359 0,777762 0,689925 0,680696 0,636997 0,843527 0,915888 0,947368 0,910545 0,917122
27,5626 0,600414 0,949494 0,930785 0,787889 0,717295 0,631886 0,61172 0,844715 0,902804 0,960308 0,915953 0,872951
27,6358 0,56633 0,914409 0,96205 0,806677 0,743625 0,59118 0,597242 0,844715 0,896929 0,964155 0,919108 0,831056
27,7095 0,534786 0,866662 0,982383 0,840131 0,766075 0,562975 0,603677 0,853919 0,8996 0,974646 0,921136 0,788251
27,7836 0,513801 0,803353 0,988998 0,881198 0,779448 0,544004 0,614247 0,855404 0,884913 0,980416 0,912348 0,735883
27,858 0,506984 0,733112 0,986491 0,924989 0,795524 0,536152 0,645423 0,873515 0,894259 0,998776 0,928797 0,714025
27,9329 0,509523 0,648865 0,967621 0,957117 0,812916 0,53433 0,677901 0,885392 0,892657 0,995978 0,920234 0,688525
28,0081 0,518746 0,566245 0,939767 0,980723 0,83987 0,544067 0,719724 0,88747 0,899333 0,994405 0,934205 0,681239
28,0837 0,535989 0,495862 0,900146 0,994622 0,875624 0,567561 0,764152 0,907363 0,902537 0,995454 0,926318 0,691712
28,1597 0,560382 0,453632 0,852378 1 0,915674 0,609083 0,802758 0,91924 0,912417 1 0,936007 0,700364
28,2361 0,59587 0,436868 0,794931 0,99574 0,949072 0,6692 0,840215 0,932304 0,918558 0,997727 0,939838 0,717213
28,313 0,635501 0,443376 0,735255 0,980235 0,974917 0,743702 0,875527 0,934382 0,927637 0,991782 0,945922 0,718124
28,3902 0,677137 0,463535 0,678435 0,957676 0,992863 0,812048 0,903562 0,941508 0,947664 0,984438 0,941415 0,735428
28,4678 0,72305 0,498125 0,629065 0,92471 1 0,866512 0,933436 0,935273 0,956475 0,979892 0,935106 0,760018
28,5459 0,765421 0,551036 0,594875 0,886646 0,997228 0,909228 0,960858 0,942696 0,964486 0,976919 0,933754 0,782787
28,6243 0,800575 0,602886 0,578581 0,841668 0,983509 0,942082 0,980697 0,947447 0,970094 0,979192 0,921586 0,804189
28,7032 0,827307 0,648794 0,58067 0,794594 0,96196 0,969722 0,992034 0,949822 0,965821 0,977094 0,916179 0,830601
28,7825 0,845419 0,68777 0,598635 0,750314 0,935976 0,991143 0,999694 0,962886 0,973031 0,974996 0,910996 0,854281
28,8622 0,851834 0,718328 0,624887 0,710225 0,90237 0,999309 0,995098 0,970309 0,972764 0,965903 0,897927 0,868397
28,9424 0,851834 0,749593 0,659216 0,680612 0,86717 1 0,98537 0,977435 0,977036 0,968526 0,895223 0,892076
29,023 0,84201 0,789489 0,691178 0,659589 0,826705 0,992273 0,966143 0,980107 0,973298 0,961007 0,891843 0,900273
29,104 0,826572 0,839004 0,719309 0,656446 0,7861 0,971795 0,938261 0,965558 0,976769 0,955936 0,896124 0,915756
29,1855 0,804585 0,884841 0,740408 0,668669 0,747506 0,943275 0,901494 0,944477 0,966355 0,950691 0,899054 0,90255
29,2674 0,77832 0,922756 0,761228 0,691647 0,71286 0,906527 0,864343 0,926663 0,952203 0,941248 0,902208 0,887067
29,3497 0,749449 0,944967 0,788455 0,717558 0,685075 0,864187 0,818843 0,904394 0,933511 0,941598 0,910996 0,855191
29,4325 0,717035 0,952041 0,829887 0,739978 0,673919 0,821031 0,779242 0,910333 0,926035 0,942472 0,919333 0,839709
29,5158 0,677204 0,938106 0,874034 0,754435 0,677176 0,771217 0,724014 0,905879 0,912417 0,940724 0,922488 0,819217
29,5995 0,636637 0,910943 0,916371 0,770568 0,695676 0,721716 0,67522 0,89519 0,906008 0,942123 0,931951 0,801913
29,6836 0,596338 0,866945 0,943458 0,795153 0,718265 0,668007 0,640368 0,873812 0,889453 0,93915 0,93781 0,784153
29,7683 0,560583 0,810356 0,955296 0,830842 0,74023 0,620579 0,621831 0,856295 0,877437 0,938101 0,947274 0,773679
29,8533 0,531177 0,741317 0,95453 0,874563 0,757483 0,583705 0,62229 0,851841 0,870761 0,941248 0,94795 0,762295
29,9389 0,510994 0,664356 0,939837 0,915561 0,77342 0,561342 0,636002 0,838183 0,856609 0,943871 0,945246 0,748634
30,0249 0,505313 0,585485 0,912889 0,945733 0,797741 0,5555 0,662888 0,848575 0,848064 0,941948 0,941415 0,729508
30,1115 0,514135 0,523591 0,876541 0,967873 0,833564 0,566493 0,706243 0,863124 0,855541 0,952614 0,941415 0,727687
30,1985 0,530174 0,483059 0,829608 0,974787 0,873545 0,586909 0,749981 0,863124 0,856876 0,95174 0,936233 0,721767
30,2859 0,555036 0,46778 0,776826 0,970317 0,910615 0,627678 0,789736 0,867874 0,861949 0,957335 0,938937 0,723588
30,3739 0,59039 0,47167 0,721189 0,954323 0,939995 0,687355 0,821524 0,875891 0,866222 0,955587 0,938937 0,733607
30,4624 0,626813 0,495367 0,672028 0,927434 0,959604 0,76104 0,847951 0,885095 0,883044 0,954712 0,936007 0,739982
30,5513 0,667513 0,540001 0,630179 0,893211 0,969582 0,824926 0,873918 0,909442 0,887583 0,950166 0,933303 0,746812
30,6408 0,707679 0,592417 0,600237 0,850189 0,96681 0,874992 0,896821 0,921021 0,894259 0,951215 0,915953 0,74408
30,7308 0,745372 0,636486 0,587772 0,803045 0,953575 0,910359 0,912907 0,92399 0,898799 0,944046 0,899504 0,747268
30,8213 0,774644 0,67433 0,595641 0,757648 0,930155 0,940951 0,928303 0,935273 0,912417 0,940199 0,893646 0,76275
30,9123 0,791753 0,712315 0,61674 0,716022 0,898212 0,963126 0,934814 0,935867 0,923632 0,930058 0,879676 0,778233
